Word,aoa_Kuperman,cmu_MNphonemes,cmu_MNsyllables,fa_BCs,fa_CCs,fa_PR_scores,wn_BCs,wn_CCs,wn_MNSyns,wn_NSigns,wn_PR_scores,wn_degrees
mist,6.95,4.0,1.0,6.290655882434591e-05,0.23076923076923078,8.2344834999525777e-05,4.47642350803433e-06,0.75,3.0,4,1.3211738340279513e-05,8.0
mistake,5.78,6.0,2.0,0.0002950096592840261,0.09666666666666666,0.00014584753411932754,2.912470192207922e-05,0.14285714285714285,2.6000000000000001,5,1.3211738340278788e-05,8.0
mix,5.11,4.0,1.0,0.0004945828755365062,0.11462450592885376,0.00022731956226517688,0.00010007737104179928,0.21333333333333335,3.8888888888888888,9,4.29381496059093e-05,26.0
mixture,8.11,6.0,2.0,0.00023291438194095,0.22794117647058823,3.4174312213045824e-05,2.6626643998175525e-05,0.44761904761904764,4.4000000000000004,5,2.8074943973096497e-05,17.0
mob,9.67,3.0,1.0,3.6609102780419864e-05,0.3090909090909091,7.0554238681038573e-05,8.730808331135617e-05,0.23636363636363636,4.0,4,1.9817607510418382e-05,12.0
model,5.83,5.0,2.0,0.0007380791817231255,0.062388591800356503,0.00011259000586811752,0.0001847720725397505,0.07608695652173914,2.5625,16,4.1286682313371213e-05,25.0
modern,8.58,5.0,2.0,0.00010431100288456902,0.19852941176470587,4.2147236116863083e-05,3.575358043249188e-05,0.19444444444444445,2.2857142857142856,7,1.4863205632813318e-05,9.0
modest,10.68,6.0,2.0,5.727429187958037e-05,0.18095238095238095,2.5826640054578599e-05,3.1852412036053645e-05,0.37777777777777777,2.7142857142857144,7,1.9817607510418385e-05,12.0
mold,9.26,4.0,1.0,0.0002964966608002146,0.12535612535612536,0.00011736824915166243,9.164482353406214e-05,0.2916666666666667,3.1428571428571428,14,4.9544018776044764e-05,30.0
mole,7.33,3.0,1.0,0.00039972534536365377,0.11857707509881422,3.8037891971162196e-05,1.342861401262568e-05,0.4444444444444444,2.5,6,1.4863205632816173e-05,9.0
moment,7.95,6.0,2.0,0.00020316050739463445,0.08421052631578947,3.0188425048579117e-05,3.242360625984861e-05,0.2777777777777778,2.8333333333333335,6,1.8166140217883442e-05,11.0
monarch,10.12,6.0,2.0,5.6814388592557155e-05,0.3055555555555556,5.4990530747318796e-05,1.3428285756887026e-05,0.4,3.5,2,8.2573364626775222e-06,5.0
monk,10.29,4.0,1.0,2.5693074454568625e-05,0.4166666666666667,4.0032977232350162e-05,8.952518760330005e-06,0.3333333333333333,2.5,2,4.9544018776051215e-06,3.0
monkey,4.21,5.0,2.0,0.0008705821914852879,0.07936507936507936,0.00023250001610712525,0.00012520542294171464,0.3619047619047619,4.75,4,2.4772009388029975e-05,15.0
monotonous,13.47,9.0,4.0,8.093468796265297e-05,0.15555555555555556,2.2535476306733699e-05,1.074351400800716e-05,0.5,3.0,2,6.6058691700083351e-06,4.0
monster,4.58,6.0,2.0,0.0006291564818626084,0.10952380952380952,0.00012565179290351575,4.5757560612544216e-05,0.22727272727272727,3.3999999999999999,5,1.9817607510419456e-05,12.0
mood,6.58,3.0,1.0,0.00028860447011871124,0.16600790513833993,6.1869058157751699e-05,1.8294612935180223e-05,0.26666666666666666,3.0,3,9.9088037552095653e-06,6.0
moon,4.83,3.0,1.0,0.0008424254125879303,0.11666666666666667,0.00086923818406074347,9.143583003952608e-05,0.1388888888888889,2.0,9,1.4863205632819723e-05,9.0
mop,5.11,3.0,1.0,0.00017996886086230705,0.2,8.9182432061658885e-05,8.818133929606069e-06,0.2,3.0,3,9.9088037552084981e-06,6.0
morning,4.0,6.0,2.0,0.0005887440054194893,0.09365079365079365,0.00018894651226818057,1.7904216881313374e-05,0.5523809523809524,5.0,4,2.6423476680557498e-05,16.0
mother,2.63,4.0,2.0,0.001001250967655904,0.10256410256410256,0.0017648363846972765,1.6097766862460403e-05,0.4888888888888889,2.4285714285714284,7,1.6514672925348292e-05,10.0
motion,6.78,5.0,2.0,0.00039246843546703443,0.11688311688311688,0.00013026599587589755,2.3166889407243758e-05,0.25,2.625,8,2.1469074802951743e-05,13.0
motorcycle,5.05,9.0,4.0,0.00036756701473805844,0.11428571428571428,9.1512318550037369e-05,1.6412786932735682e-10,0.6666666666666666,2.5,2,4.9544018776044227e-06,3.0
mountain,6.15,6.0,2.0,0.0018149996991969472,0.055288461538461536,0.00066462690299079973,2.5482247072276386e-05,0.9259259259259259,14.5,2,4.4589616898441553e-05,27.0
mouse,4.94,3.0,1.0,0.0004033383347083248,0.08300395256916997,0.0032410853914303555,1.0627793119169226e-05,0.26666666666666666,2.0,6,9.9088037552092197e-06,6.0
mousse,10.32,3.0,1.0,0.00014903620000634185,0.14102564102564102,3.4302787731172105e-05,1.9695344319282817e-09,0.3333333333333333,1.75,4,1.6793044411087817e-05,3.0
mouth,3.58,3.0,1.0,0.002193926377475339,0.06265664160401002,0.00081527513444960386,6.26494131288147e-05,0.25274725274725274,2.2727272727272729,11,2.3120542095488448e-05,14.0
move,4.62,3.0,1.0,0.0028113922084268745,0.05627545353572751,0.0003923608602403075,0.0001748927758282153,0.1,2.2380952380952381,21,4.2938149605900071e-05,26.0
movement,6.58,7.0,2.0,0.000271165745626314,0.12648221343873517,0.00012350506520453431,8.11750790455392e-05,0.15833333333333333,2.8181818181818183,11,3.3029345850695418e-05,20.0
mow,6.76,2.0,1.0,1.5033043364456848e-05,0.32142857142857145,0.00018874625478843378,2.4008947270165053e-05,0.2,2.6666666666666665,3,8.2573364626734158e-06,5.0
muck,8.0,3.0,1.0,0.00015861079870438204,0.18333333333333332,2.7711689588974945e-05,6.348007347520813e-05,0.3516483516483517,3.7999999999999998,5,2.3120542095476051e-05,14.0
mud,4.05,3.0,1.0,0.0004321805397632479,0.0946969696969697,0.00051657427836422805,1.3216852185946899e-05,0.5,2.0,4,6.6058691701344211e-06,4.0
mug,5.15,3.0,1.0,0.0001017185115182968,0.1978021978021978,0.00016975835529501714,4.236078712854666e-05,0.4095238095238095,4.0,5,2.477200938802289e-05,15.0
multiply,7.95,8.0,3.0,0.0001396804358492859,0.2,0.00010099010443107823,1.6522219337380576e-05,0.16666666666666666,1.8,5,6.6058691701387943e-06,4.0
murder,8.79,4.0,2.0,0.0004722721151587023,0.14285714285714285,0.0003961323544101972,8.326896105572453e-05,0.41818181818181815,4.666666666666667,3,1.816614021788334e-05,11.0
muscle,8.45,5.0,2.0,0.0007663265166852872,0.09302325581395349,0.00045215947322345884,3.1329876592291164e-05,0.35714285714285715,2.3333333333333335,6,1.3211738340280484e-05,8.0
mustard,4.95,6.0,2.0,3.7648116849160674e-05,0.12727272727272726,0.00012521839891766612,9.847672159641408e-10,0.5,2.3333333333333335,3,9.8366714967508584e-06,4.0
musty,10.47,5.0,2.0,0.00010644738817902098,0.20833333333333334,2.4206336023443261e-05,1.6412786932735682e-09,0.3333333333333333,3.0,2,1.4890934681196107e-05,4.0
mute,9.84,4.0,1.0,2.5763813882897394e-05,0.3611111111111111,3.8888894555887235e-05,8.986423656957906e-05,0.24242424242424243,3.3999999999999999,5,1.9817607510413574e-05,12.0
mystery,6.89,6.0,3.0,0.0003109024964971098,0.10869565217391304,0.00010859786730146966,8.952518760330005e-06,0.4,3.5,2,8.2573364626746389e-06,5.0
nag,9.21,3.0,1.0,0.00012307007292273732,0.2087912087912088,2.7270847799794406e-05,3.391953505693312e-05,0.2777777777777778,2.7999999999999998,5,1.4863205632813697e-05,9.0
nail,5.42,3.0,1.0,0.00036266758894873305,0.059113300492610835,0.0010586666349738818,0.0002136393567218255,0.1895424836601307,2.7999999999999998,10,2.9726411265627016e-05,18.0
naive,11.33,4.0,2.0,6.755919877676299e-05,0.2833333333333333,5.1236985104575958e-05,2.238014800573972e-05,0.13333333333333333,2.2000000000000002,5,9.9088037552025587e-06,6.0
name,3.68,3.0,1.0,0.0011638100030034089,0.0425531914893617,0.00030535800902881116,0.00021615971852013112,0.1341991341991342,2.6000000000000001,15,3.9635215020836147e-05,24.0
nap,2.53,3.0,1.0,0.00017810773136713113,0.19852941176470587,4.0351006361760687e-05,7.602699140142014e-05,0.3055555555555556,2.6666666666666665,6,1.651467292534898e-05,10.0
napkin,4.79,6.0,2.0,0.0002777314637687096,0.19047619047619047,3.0515428903155296e-05,8.952518760330005e-06,0.3333333333333333,3.0,2,6.6058691701379761e-06,4.0
narrow,7.57,4.0,2.0,0.00017782913458358016,0.11695906432748537,8.8571814069319024e-05,4.218646267033125e-05,0.25757575757575757,2.2999999999999998,10,2.14690748029526e-05,13.0
nasty,6.0,5.0,2.0,0.0008778393637214765,0.12896405919661733,0.00033395549062273876,7.855745653904115e-05,0.4,3.0,4,1.3211738340276518e-05,8.0
nation,7.74,5.0,2.0,7.094872390557093e-05,0.2967032967032967,3.9944462560390851e-05,8.952518760330005e-06,0.5714285714285714,3.5,4,1.6514672925348109e-05,10.0
national,6.89,6.5,2.5,0.00013194079948681165,0.16911764705882354,2.3740778172939796e-05,1.7230409034435787e-05,0.5,1.5,8,6.6058691701393516e-06,4.0
natural,8.5,6.0,2.5,0.000637584767157717,0.09,5.4245861503310889e-05,0.00016189026613257164,0.09523809523809523,1.5384615384615385,13,1.1560271047709779e-05,7.0
nauseous,8.94,5.0,2.0,1.2709299819547104e-05,0.2857142857142857,2.0232260648120314e-05,2.761213791124551e-05,0.6,6.5,2,1.8166140217883591e-05,11.0
navy,7.15,4.0,2.0,0.00018760460001293936,0.29523809523809524,0.00027979090362660185,1.805406562600925e-09,0.26666666666666666,3.0,3,2.2096086735627103e-05,6.0
neat,5.43,3.0,1.0,0.0002547378184344591,0.16307692307692306,0.00035367467733595756,0.00023125481134870645,0.48947368421052634,4.333333333333333,6,3.3029345850673511e-05,20.0
need,3.56,3.0,1.0,0.0007906554635844705,0.08412698412698413,0.00032852590170557032,8.150325570948433e-05,0.34285714285714286,3.5714285714285716,7,2.9726411265627171e-05,18.0
negative,7.47,7.0,3.0,0.00022303025726304787,0.13071895424836602,0.00027889625078797475,3.967175404962052e-05,0.09523809523809523,1.5833333333333333,12,1.1560271047744358e-05,7.0
neglect,9.84,7.0,2.0,4.775411794306204e-05,0.23076923076923078,4.0174052985439175e-05,9.118515737858575e-05,0.24761904761904763,3.0,9,2.9726411265626982e-05,18.0
neighborhood,6.47,7.0,3.0,0.00020869013533963366,0.14855072463768115,4.9112674117269303e-05,1.790372449770539e-05,0.6,2.5,4,9.9088037552093654e-06,6.0
nerve,9.67,3.0,1.0,0.0002955524840093345,0.07608695652173914,3.8582432533698058e-05,4.143122925881765e-05,0.25,3.25,4,1.4863205632814263e-05,9.0
nervous,6.79,5.0,2.0,0.0006164574432315432,0.11184939091915837,0.00021217570487644453,3.520077689097042e-05,0.25,2.7999999999999998,5,1.4863205632815105e-05,9.0
net,7.0,3.0,1.0,0.00022961955735701246,0.08421052631578947,5.1034152099155319e-05,0.0001057174934260509,0.15789473684210525,2.75,12,3.4680813143230368e-05,21.0
network,10.94,6.0,2.0,5.151973191032168e-05,0.1111111111111111,1.9928258270227178e-05,5.269742778191554e-06,0.4666666666666667,2.0,6,9.908803755208698e-06,6.0
neutral,10.19,6.0,2.0,0.00039967561853030537,0.08496732026143791,2.1599005959611054e-05,1.3428778140495008e-05,0.1,1.625,8,8.2573364626730363e-06,5.0
new,4.72,2.5,1.0,0.001801479147444487,0.046365914786967416,0.0014079106251604092,9.080588080685196e-05,0.1111111111111111,1.8333333333333333,12,1.6514672925346584e-05,10.0
news,6.16,3.5,1.0,0.0008988315958264293,0.07549361207897794,0.00023535830109782182,1.342861401262568e-05,0.26666666666666666,2.2000000000000002,5,9.9088037552098228e-06,6.0
newspaper,5.78,7.0,3.0,0.0008363840678573088,0.0927536231884058,0.00017668342443924261,4.47642350803433e-06,0.3333333333333333,2.25,4,8.257336462673941e-06,5.0
nice,3.95,3.0,1.0,0.005643364989334502,0.05925081897165646,0.0018345757023865339,2.7233715663369205e-05,0.25,2.3333333333333335,6,1.3211738340279134e-05,8.0
nickel,5.75,5.0,2.0,2.126929952573914e-05,0.4888888888888889,0.00016131103341073916,3.2825573865471363e-10,0.3333333333333333,1.75,4,1.0046449110305607e-05,3.0
night,3.61,3.0,1.0,0.0016181015957770753,0.05513784461152882,0.0044565990468485566,4.47642350803433e-06,0.3333333333333333,1.375,8,4.9544018776045252e-06,3.0
noise,4.5,3.0,1.0,0.0015989276712848246,0.06308610400682012,0.0010560238844810502,4.50544802127946e-05,0.16666666666666666,2.2857142857142856,7,1.4863205632814153e-05,9.0
nonsense,6.95,7.0,2.0,0.00033202561287954676,0.14761904761904762,2.7319368976327113e-05,3.522348747148523e-05,0.38181818181818183,4.666666666666667,3,1.8166140217882622e-05,11.0
noose,8.28,3.0,1.0,9.191798661979141e-05,0.2087912087912088,3.1601538982776092e-05,8.952518760330005e-06,0.3333333333333333,2.0,4,6.605869170139582e-06,4.0
north,6.55,4.0,1.0,0.00030732815884942563,0.1,0.00029069181467886412,9.395220862266684e-05,0.17777777777777778,2.2222222222222223,9,1.8166140217889215e-05,11.0
nose,2.95,3.0,1.0,0.0016448981790574703,0.050314465408805034,0.00092553849470254352,4.192683449596858e-05,0.19444444444444445,1.6428571428571428,14,1.4863205632809215e-05,9.0
note,6.4,3.0,1.0,0.00046634623518356964,0.10666666666666667,0.00027535362754921321,0.00024473864706699405,0.1282051282051282,3.1538461538461537,13,4.6241084190973596e-05,28.0
notice,7.35,5.0,2.0,0.0002709938435362611,0.13438735177865613,3.8889757069314763e-05,0.00026767651259436035,0.16339869281045752,2.6363636363636362,11,2.972641126562709e-05,18.0
notion,11.11,5.0,2.0,2.774924365787964e-05,0.13333333333333333,2.4343747935943425e-05,3.151255271899477e-05,0.42857142857142855,2.75,4,1.1560271047744371e-05,7.0
novel,9.5,5.0,2.0,0.00011293935120290362,0.19883040935672514,0.00016629909197587208,8.012579956433174e-08,0.6666666666666666,1.75,4,4.9544018776038814e-06,3.0
novice,10.95,5.0,2.0,3.3911413433647954e-05,0.2909090909090909,4.2997156993644859e-05,8.952518760330005e-06,0.6,3.5,2,8.2573364626742899e-06,5.0
nucleus,11.4,7.0,3.0,4.0412016590043506e-05,0.34545454545454546,3.2483738431804101e-05,1.342861401262568e-05,0.2,1.8333333333333333,6,8.2573364626747236e-06,5.0
number,3.94,5.0,2.0,0.0019887837319473396,0.03878942881500426,0.00083733574006015685,0.00017842565275014705,0.0935672514619883,2.1764705882352939,17,3.3029345850697011e-05,20.0
nurse,5.84,3.0,1.0,0.00015566940106863709,0.24183006535947713,0.00046201870791871038,3.4811760626724436e-05,0.3333333333333333,2.7142857142857144,7,1.9817607510418182e-05,12.0
nursery,6.95,5.0,3.0,9.547949926255914e-05,0.16363636363636364,2.5941551300101729e-05,3.2825573865471363e-10,0.3333333333333333,2.5,2,1.64293618555969e-05,3.0
nut,5.21,3.0,1.0,0.00029394557925908107,0.12380952380952381,0.00015803719978242656,5.004780864553613e-05,0.27205882352941174,3.125,8,2.8074943973093844e-05,17.0
object,7.94,6.0,2.0,0.0005963219789925337,0.0374331550802139,0.00016599950738282999,4.4764235080343304e-06,0.5,1.5714285714285714,7,6.6058691701387723e-06,4.0
objective,12.72,8.0,3.0,0.00015027387959374474,0.15204678362573099,4.9708967740175192e-05,6.712452361389442e-05,0.16666666666666666,2.5,6,1.4863205632812596e-05,9.0
obligation,10.95,9.0,4.0,0.00017245428665833409,0.13071895424836602,2.7590112063663001e-05,2.2379819750001065e-05,0.2,2.0,5,8.2573364626751844e-06,5.0
obscure,11.87,7.0,2.0,0.0001809682673688487,0.18382352941176472,2.437941838674626e-05,0.00037487642161088136,0.13043478260869565,3.1818181818181817,11,3.9635215020837685e-05,24.0
observe,9.53,5.0,2.0,3.0147416084065434e-05,0.3484848484848485,9.6348603557103554e-05,0.00011034576795997522,0.15789473684210525,3.4444444444444446,9,3.6332280435766016e-05,22.0
obtain,9.32,5.0,2.0,7.436362565744482e-05,0.30718954248366015,7.6375612823766965e-05,9.392817579899068e-06,0.4666666666666667,3.0,3,9.9088037552089792e-06,6.0
occupation,10.89,9.0,4.0,1.4846169334598718e-05,0.5238095238095238,4.5731149368802246e-05,1.7904216881313374e-05,0.3333333333333333,2.3999999999999999,5,1.1560271047743258e-05,7.0
odd,6.0,2.0,1.0,7.399132338347057e-05,0.30994152046783624,0.00039446239879850642,9.196985721108686e-05,0.2833333333333333,3.6666666666666665,6,2.642347668055763e-05,16.0
odor,6.81,3.0,2.0,0.00017655583649145247,0.15333333333333332,0.0004447442905118302,3.598073369658458e-07,0.7142857142857143,5.5,2,1.4863205632814063e-05,9.0
offend,9.67,5.0,2.0,0.0001135970655291307,0.22875816993464052,2.3715012721505116e-05,0.00017765032518100534,0.2679738562091503,5.5,4,2.9726411265626053e-05,18.0
offense,8.61,5.0,2.0,3.316523465754409e-05,0.13333333333333333,4.0632463813798105e-05,1.780226640186445e-05,0.4166666666666667,3.6000000000000001,5,2.1469074802954989e-05,13.0
office,6.68,4.0,2.0,0.0009181273381633419,0.08305647840531562,0.00017655479685616221,0.00025400846427366445,0.2222222222222222,3.5714285714285716,7,2.9726411265627463e-05,18.0
officer,6.5,5.0,3.0,0.00031150763275081874,0.18620689655172415,7.721776732596224e-05,2.1336623012556384e-09,0.1,2.0,5,1.6664984798018464e-05,5.0
oil,7.33,2.0,1.0,0.0010946741539807905,0.031313131313131314,0.00023838932420386225,3.1330368975899144e-05,0.25757575757575757,3.0,6,1.9817607510412846e-05,12.0
ointment,7.9,7.0,2.0,7.826301343267632e-05,0.20512820512820512,1.9928258270227178e-05,1.8791464760519675e-05,0.4666666666666667,4.0,2,9.9088037552065702e-06,6.0
old,3.72,3.0,1.0,0.00576167368380118,0.027324949541996584,0.002393854457299646,8.51813596209044e-05,0.34545454545454546,2.2222222222222223,9,1.816614021784315e-05,11.0
open,5.0,4.0,2.0,0.00235661578857641,0.03643892339544513,0.0013865456860627035,0.00038229186992745276,0.042735042735042736,1.9166666666666667,36,5.4498420653647771e-05,33.0
opening,6.28,6.0,3.0,0.00017988341578356495,0.0915032679738562,0.00010811553147582309,5.021419893935573e-05,0.08974358974358974,1.9285714285714286,14,2.146907480295156e-05,13.0
operate,7.11,5.0,3.0,0.00023581792827827517,0.15789473684210525,2.9249458463697782e-05,0.00011092068688176258,0.18181818181818182,2.8571428571428572,7,2.1469074802951099e-05,13.0
operation,7.84,7.0,4.0,0.00021555217202159804,0.18947368421052632,3.8275222054713642e-05,7.032629448578982e-05,0.16483516483516483,2.2727272727272729,11,2.3120542095489404e-05,14.0
operator,7.95,6.0,4.0,9.351474339255537e-05,0.07575757575757576,2.859299187631692e-05,4.47642350803433e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776051757e-06,3.0
opinion,8.42,7.0,3.0,0.0008438919949073111,0.08080808080808081,9.5515136771004037e-05,9.096580067529726e-05,0.17142857142857143,3.6666666666666665,6,2.6423476680558565e-05,16.0
opponent,8.63,7.0,3.0,0.0001067423869970136,0.21904761904761905,5.3638900467669766e-05,1.4372646402553138e-05,0.3333333333333333,3.3333333333333335,3,1.1560271047743816e-05,7.0
opposite,5.06,5.5,2.5,0.0003811984092867183,0.12681159420289856,0.00010264074892379224,9.263447361639736e-05,0.10606060606060606,2.0909090909090908,11,1.9817607510416505e-05,12.0
option,8.79,5.0,2.0,5.007661198831666e-05,0.22727272727272727,3.2041852308743087e-05,1.699118616763604e-06,0.6666666666666666,2.6666666666666665,3,8.2573364626739681e-06,5.0
order,6.26,4.0,2.0,0.0011810849327655974,0.05410628019323672,0.00022496330903053966,0.0002997632962329909,0.06666666666666667,2.7083333333333335,24,6.7710158993926735e-05,41.0
organ,8.72,5.0,2.0,0.0002803953862195435,0.18421052631578946,9.9613890278327333e-05,1.805406562600925e-09,0.26666666666666666,2.0,6,1.8155072741647427e-05,6.0
organization,9.16,11.0,5.0,0.00015696096857034398,0.1341991341991342,3.7971032970106598e-05,2.424614900068796e-05,0.5111111111111111,3.5714285714285716,7,2.9726411265630756e-05,18.0
organize,6.33,7.0,3.0,0.0003177500037748727,0.12698412698412698,7.3720933015063422e-05,3.837200381907115e-05,0.32051282051282054,4.0,6,2.9726411265623621e-05,18.0
original,7.67,7.0,4.0,0.00044779195300096374,0.09686609686609686,6.5851205565806216e-05,1.4789792329517316e-05,0.3333333333333333,1.6666666666666667,6,6.6058691701390925e-06,4.0
originate,9.72,7.0,4.0,5.504411633639821e-05,0.19230769230769232,2.0652715060926335e-05,1.2665933638576173e-05,0.5714285714285714,3.6666666666666665,3,1.3211738340278598e-05,8.0
ornament,6.1,8.0,3.0,1.8749630579684222e-05,0.3333333333333333,2.1700350941403723e-05,1.2407787367784853e-05,0.5238095238095238,3.3333333333333335,3,1.1560271047743508e-05,7.0
ounce,8.78,3.0,1.0,0.0001061815267219122,0.14285714285714285,4.0000188913520328e-05,1.3130229546188545e-09,0.2,2.6666666666666665,3,1.2502768055556048e-05,5.0
